Nc3 c5 d4 cxd4 Qxd4 Nc6 Qh4 Nf6 Nf3 d5 
e4 Nf6 d3 c5 f4 Nc6 Nf3 g6 Be2 Bg7 
e4 Nf6 d3 d6 Nc3 c5 Bg5 e6 f4 Nc6 
e4 Nf6 d3 e5 f4 Nc6 Nf3 d5 exd5 Nxd5 
e4 Nf6 d3 e5 f4 Nc6 fxe5 Nxe5 Nf3 Nxf3+ 
e4 Nf6 e5 Nd5 Bc4 Nb6 Bb3 c5 d3 Nc6 
e4 Nf6 e5 Nd5 Nc3 e6 Nxd5 exd5 d4 d6 
e4 Nf6 e5 Nd5 Nf3 d6 Bc4 e6 d4 Nc6 
e4 Nf6 e5 Nd5 Nf3 d6 d4 Bg4 c4 Nb6 
e4 Nf6 e5 Nd5 Nf3 d6 d4 dxe5 Nxe5 e6 
e4 Nf6 e5 Nd5 c4 Nb6 c5 Nd5 Nc3 Nxc3 
e4 Nf6 e5 Nd5 c4 Nb6 d4 d6 exd6 cxd6 
e4 Nf6 e5 Nd5 c4 Nb6 d4 d6 exd6 exd6 
e4 Nf6 e5 Nd5 c4 Nb6 d4 d6 f4 dxe5 
e4 Nf6 e5 Nd5 d4 d6 Bg5 dxe5 dxe5 Nc6 
e4 Nf6 e5 Nd5 d4 d6 Nf3 Bg4 Be2 c6 
e4 Nf6 e5 Nd5 d4 d6 Nf3 Bg4 Be2 e6 
e4 Nf6 e5 Nd5 d4 d6 Nf3 Bg4 c4 Nb6 
e4 Nf6 e5 Nd5 d4 d6 Nf3 Nc6 c4 Nb6 
e4 Nf6 e5 Nd5 d4 d6 Nf3 dxe5 Nxe5 Bf5 
e4 Nf6 e5 Nd5 d4 d6 Nf3 dxe5 Nxe5 Nd7 
e4 Nf6 e5 Nd5 d4 d6 Nf3 dxe5 Nxe5 c6 
e4 Nf6 e5 Nd5 d4 d6 Nf3 dxe5 Nxe5 g6 
e4 Nf6 e5 Nd5 d4 d6 Nf3 g6 Bc4 c6 
e4 Nf6 e5 Nd5 d4 d6 Nf3 g6 Be2 Bg7 
e4 Nf6 e5 Nd5 d4 d6 c4 Nb6 Nf3 Bg4 
e4 Nf6 e5 Nd5 d4 d6 c4 Nb6 exd6 cxd6 
e4 Nf6 e5 Nd5 d4 d6 c4 Nb6 exd6 exd6 
e4 Nf6 e5 Nd5 d4 d6 c4 Nb6 f4 dxe5 
e4 b6 d4 Ba6 Bxa6 Nxa6 Nf3 e6 O-O g6 
e4 b6 d4 Bb7 Bd3 d5 exd5 Qxd5 Nf3 e6 
e4 b6 d4 Bb7 Bd3 e6 Nf3 d6 c4 g6 
e4 b6 d4 Bb7 Nc3 e6 Bd3 Nf6 Bg5 Be7 
e4 b6 d4 Bb7 Nc3 e6 Nf3 d5 Bb5+ c6 
e4 c5 Bc4 e6 Nc3 Nc6 Nf3 a6 a4 Qc7 
e4 c5 Nc3 Nc6 Nf3 d6 d4 cxd4 Nxd4 Nf6 
e4 c5 Nc3 Nc6 Nf3 e5 Bc4 d6 d3 Be7 
e4 c5 Nc3 Nc6 Nf3 e5 Bc4 d6 d3 h6 
e4 c5 Nc3 Nc6 Nf3 e6 d4 cxd4 Nxd4 Qc7 
e4 c5 Nc3 Nc6 Nf3 g6 d4 cxd4 Nxd4 Bg7 
e4 c5 Nc3 Nc6 Nge2 e5 Nd5 Nge7 Nec3 Nxd5 
e4 c5 Nc3 Nc6 Nge2 e6 d4 cxd4 Nxd4 Qc7 
e4 c5 Nc3 Nc6 Nge2 g6 d4 cxd4 Nxd4 Bg7 
e4 c5 Nc3 Nc6 g3 Nf6 Bg2 e6 d3 Be7 
e4 c5 Nc3 Nc6 g3 g6 Bg2 Bg7 Nge2 d6 
e4 c5 Nc3 Nc6 g3 g6 Bg2 Bg7 d3 d6 
e4 c5 Nc3 a6 Nge2 Nf6 g3 Nc6 Bg2 e6 
e4 c5 Nc3 d6 Nf3 Nf6 d4 cxd4 Nxd4 a6 
e4 c5 Nc3 d6 f4 Nc6 Nf3 g6 Bc4 Bg7 
e4 c5 Nc3 d6 f4 g6 Nf3 Bg7 Bb5+ Bd7 
e4 c5 Nc3 d6 f4 g6 Nf3 Bg7 Bc4 Nc6 
e4 c5 Nc3 d6 g3 Nc6 Bg2 g6 d3 Bg7 
e4 c5 Nc3 d6 g3 Nc6 Bg2 g6 f4 Bg7 
e4 c5 Nc3 e6 Nf3 Nc6 Bb5 Nge7 O-O Nd4 
e4 c5 Nc3 e6 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 
e4 c5 Nc3 e6 Nf3 Nc6 d4 cxd4 Nxd4 Qc7 
e4 c5 Nc3 e6 Nf3 a6 d4 cxd4 Nxd4 Qc7 
e4 c5 Nc3 e6 Nf3 a6 g3 b5 Bg2 Bb7 
e4 c5 Nc3 e6 Nf3 a6 g3 d6 Bg2 Nf6 
e4 c5 Nc3 e6 Nf3 d5 exd5 exd5 d4 Nc6 
e4 c5 Nc3 e6 Qe2 Nc6 Nf3 Be7 g3 d5 
e4 c5 Nc3 e6 g3 Nc6 Bg2 Nf6 Nge2 Be7 
e4 c5 Ne2 Nc6 d4 cxd4 Nxd4 e6 Nc3 a6 
e4 c5 Ne2 Nf6 Nbc3 d6 d4 cxd4 Nxd4 a6 
e4 c5 Ne2 Nf6 Nbc3 d6 g3 Nc6 Bg2 g6 
e4 c5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 O-O Bg4 
e4 c5 Nf3 Nc6 Bb5 d6 O-O Bd7 Re1 Nf6 
e4 c5 Nf3 Nc6 Bb5 d6 O-O Bd7 Re1 a6 
e4 c5 Nf3 Nc6 Bb5 d6 O-O Bd7 c3 Nf6 
e4 c5 Nf3 Nc6 Bb5 d6 c3 Nf6 Qe2 e5 
e4 c5 Nf3 Nc6 Bb5 d6 d4 cxd4 Qxd4 Bd7 
e4 c5 Nf3 Nc6 Bb5 e6 Bxc6 bxc6 d3 Ne7 
e4 c5 Nf3 Nc6 Bb5 e6 O-O Nge7 Re1 a6 
e4 c5 Nf3 Nc6 Bb5 e6 O-O Nge7 b3 a6 
e4 c5 Nf3 Nc6 Bb5 e6 O-O Nge7 c3 a6 
e4 c5 Nf3 Nc6 Bb5 g6 Bxc6 bxc6 O-O Bg7 
e4 c5 Nf3 Nc6 Bb5 g6 Bxc6 dxc6 d3 Bg4 
e4 c5 Nf3 Nc6 Bb5 g6 Bxc6 dxc6 d3 Bg7 
e4 c5 Nf3 Nc6 Bb5 g6 O-O Bg7 Nc3 a6 
e4 c5 Nf3 Nc6 Bb5 g6 O-O Bg7 Qe2 e5 
e4 c5 Nf3 Nc6 Bb5 g6 O-O Bg7 Re1 Nf6 
e4 c5 Nf3 Nc6 Bb5 g6 O-O Bg7 Re1 e5 
e4 c5 Nf3 Nc6 Bb5 g6 O-O Bg7 c3 Nf6 
e4 c5 Nf3 Nc6 Bb5 g6 O-O Bg7 d3 Nf6 
e4 c5 Nf3 Nc6 Bc4 e6 Nc3 Qc7 a3 a6 
e4 c5 Nf3 Nc6 Be2 e5 c3 Nf6 d4 cxd4 
e4 c5 Nf3 Nc6 Be2 e6 O-O d6 d4 cxd4 
e4 c5 Nf3 Nc6 Be2 e6 d4 cxd4 Nxd4 Bc5 
e4 c5 Nf3 Nc6 Nc3 Nf6 Bb5 Qc7 O-O Nd4 
e4 c5 Nf3 Nc6 Nc3 Nf6 Bb5 e5 Bxc6 dxc6 
e4 c5 Nf3 Nc6 Nc3 Nf6 d4 cxd4 Nxd4 e5 
e4 c5 Nf3 Nc6 Nc3 d6 d4 cxd4 Nxd4 Nf6 
e4 c5 Nf3 Nc6 Nc3 d6 d4 cxd4 Nxd4 e5 
e4 c5 Nf3 Nc6 Nc3 e5 Bc4 Be7 d3 Nf6 
e4 c5 Nf3 Nc6 Nc3 e5 Bc4 Be7 d3 d6 
e4 c5 Nf3 Nc6 Nc3 e5 Bc4 d6 d3 Be7 
e4 c5 Nf3 Nc6 Nc3 e6 d4 cxd4 Nxd4 Nf6 
e4 c5 Nf3 Nc6 Nc3 e6 d4 cxd4 Nxd4 Qc7 
e4 c5 Nf3 Nc6 Nc3 e6 d4 cxd4 Nxd4 a6 
e4 c5 Nf3 Nc6 Nc3 e6 d4 cxd4 Nxd4 d6 
e4 c5 Nf3 Nc6 Nc3 g6 Bb5 Bg7 O-O e5 
e4 c5 Nf3 Nc6 Nc3 g6 d4 cxd4 Nxd4 Bg7 
e4 c5 Nf3 Nc6 b3 Nf6 e5 Nd5 c4 Nc7 
e4 c5 Nf3 Nc6 c3 d5 e5 Bf5 d4 e6 
e4 c5 Nf3 Nc6 c3 d5 exd5 Qxd5 d4 Nf6 
e4 c5 Nf3 Nc6 c4 e5 d3 d6 Nc3 f5 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 a6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qb6 Nb3 Nf6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qc7 Be2 Nf6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qc7 Be2 e6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qc7 Be3 Nf6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qc7 Nc3 e6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qc7 c4 Nf6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qc7 c4 e6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d5 exd5 Qxd5 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 g6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 d6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Be2 Nge7 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Be2 d6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nb5 d6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nc3 Nf6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nc3 Qc7 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nc3 a6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nc3 d6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Be2 Bg7 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 c4 Bg7 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 c4 Nf6 
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 c4 d6 
e4 c5 Nf3 Nc6 d4 e6 d5 exd5 exd5 Nce7 
e4 c5 Nf3 Nf6 Nc3 d6 d4 cxd4 Nxd4 g6 
e4 c5 Nf3 Nf6 e5 Nd5 Nc3 Nc7 d4 cxd4 
e4 c5 Nf3 Nf6 e5 Nd5 Nc3 Nxc3 bxc3 e6 
e4 c5 Nf3 Nf6 e5 Nd5 Nc3 e6 Bc4 Nb6 
e4 c5 Nf3 Nf6 e5 Nd5 Nc3 e6 Nxd5 exd5 
e4 c5 Nf3 Nf6 e5 Nd5 d4 e6 c4 Nb4 
e4 c5 Nf3 a6 c3 d5 exd5 Qxd5 d4 e6 
e4 c5 Nf3 a6 c4 e6 Nc3 Nf6 Be2 Nc6 
e4 c5 Nf3 a6 c4 e6 Nc3 Qc7 d4 cxd4 
e4 c5 Nf3 b6 Nc3 Bb7 d4 cxd4 Nxd4 a6 
e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 O-O Ngf6 
e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 
e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nf6 
e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O e6 
e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 Nc6 
e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 Nf6 
e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 e5 
e4 c5 Nf3 d6 Bb5+ Bd7 Qe2 Nf6 Bxd7+ Qxd7 
e4 c5 Nf3 d6 Bb5+ Bd7 Qe2 a6 Bxd7+ Nxd7 
e4 c5 Nf3 d6 Bb5+ Bd7 a4 Nc6 O-O a6 
e4 c5 Nf3 d6 Bb5+ Bd7 c4 g6 Nc3 Bg7 
e4 c5 Nf3 d6 Bb5+ Nc6 Bxc6+ bxc6 O-O Bg4 
e4 c5 Nf3 d6 Bb5+ Nc6 Bxc6+ bxc6 O-O e5 
e4 c5 Nf3 d6 Bb5+ Nc6 O-O Bd7 Re1 Nf6 
e4 c5 Nf3 d6 Bb5+ Nd7 O-O Nf6 Re1 a6 
e4 c5 Nf3 d6 Bb5+ Nd7 d4 Nf6 Nc3 cxd4 
e4 c5 Nf3 d6 Bb5+ Nd7 d4 Nf6 O-O cxd4 
e4 c5 Nf3 d6 Bb5+ Nd7 d4 cxd4 Qxd4 Nf6 
e4 c5 Nf3 d6 Bc4 Nf6 d3 Nc6 c3 g6 
e4 c5 Nf3 d6 Nc3 Nc6 d4 cxd4 Nxd4 Nf6 
e4 c5 Nf3 d6 Nc3 Nf6 d4 cxd4 Nxd4 a6 
e4 c5 Nf3 d6 Nc3 Nf6 d4 cxd4 Qxd4 Nc6 
e4 c5 Nf3 d6 Nc3 Nf6 e5 dxe5 Nxe5 Nbd7 
e4 c5 Nf3 d6 Nc3 Nf6 e5 dxe5 Nxe5 a6 
e4 c5 Nf3 d6 Nc3 a6 g3 Nc6 Bg2 e6 
e4 c5 Nf3 d6 b4 Nf6 bxc5 Nxe4 cxd6 e6 
e4 c5 Nf3 d6 c3 Nf6 Bd3 Bg4 Bc2 g6 
e4 c5 Nf3 d6 c3 Nf6 Bd3 Nc6 Bc2 Bg4 
e4 c5 Nf3 d6 c3 Nf6 Bd3 Nc6 Bc2 Qc7 
e4 c5 Nf3 d6 c3 Nf6 Bd3 e6 Bc2 Be7 
e4 c5 Nf3 d6 c3 Nf6 Be2 Bd7 Qc2 Qc7 
e4 c5 Nf3 d6 c3 Nf6 Be2 Bg4 d3 e6 
e4 c5 Nf3 d6 c3 Nf6 Be2 Nc6 d4 Qa5 
e4 c5 Nf3 d6 c3 Nf6 Be2 Nc6 d4 cxd4 
e4 c5 Nf3 d6 c3 Nf6 Be2 g6 O-O Bg7 
e4 c5 Nf3 d6 c3 Nf6 Qc2 e6 d4 d5 
e4 c5 Nf3 d6 c3 Nf6 e5 dxe5 Nxe5 Nc6 
e4 c5 Nf3 d6 c4 e5 b4 b6 b5 a6 
e4 c5 Nf3 d6 d4 Nf6 Bb5+ Bd7 Bxd7+ Qxd7 
e4 c5 Nf3 d6 d4 Nf6 Nc3 cxd4 Nxd4 Bd7 
e4 c5 Nf3 d6 d4 Nf6 Nc3 cxd4 Nxd4 Nc6 
e4 c5 Nf3 d6 d4 Nf6 Nc3 cxd4 Nxd4 a6 
e4 c5 Nf3 d6 d4 Nf6 Nc3 cxd4 Nxd4 g6 
e4 c5 Nf3 d6 d4 Nf6 dxc5 Nxe4 cxd6 Nc6 
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 c4 Qb6 
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 f3 Nc6 
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 f3 e5 
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 f3 e6 
e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 f3 g6 
e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 
e4 c5 Nf3 d6 d4 cxd4 Qxd4 a6 c4 Nc6 
e4 c5 Nf3 e6 Nc3 Nc6 Bb5 Nd4 Nxd4 cxd4 
e4 c5 Nf3 e6 Nc3 Nc6 d4 cxd4 Nxd4 Nf6 
e4 c5 Nf3 e6 Nc3 Nc6 d4 cxd4 Nxd4 Qc7 
e4 c5 Nf3 e6 Nc3 Nc6 d4 cxd4 Nxd4 a6 
e4 c5 Nf3 e6 Nc3 a6 a3 Qc7 d4 cxd4 
e4 c5 Nf3 e6 Nc3 a6 d4 cxd4 Nxd4 Qc7 
e4 c5 Nf3 e6 Nc3 a6 g3 Nc6 Bg2 d6 
e4 c5 Nf3 e6 Nc3 a6 g3 b5 Bg2 Bb7 
e4 c5 Nf3 e6 Qe2 Nc6 g3 g6 Bg2 Bg7 
e4 c5 Nf3 e6 b3 Nc6 Bb2 a6 g3 d6 
e4 c5 Nf3 e6 b3 Nf6 e5 Nd5 Bb2 Be7 
e4 c5 Nf3 e6 b3 b6 d4 cxd4 Nxd4 a6 
e4 c5 Nf3 e6 c3 Nf6 e5 Nd5 d4 cxd4 
e4 c5 Nf3 e6 c3 d5 exd5 Qxd5 d4 Nf6 
e4 c5 Nf3 e6 c3 d5 exd5 exd5 d4 Nc6 
e4 c5 Nf3 e6 c3 d5 exd5 exd5 d4 Nf6 
e4 c5 Nf3 e6 c4 Nc6 Be2 Nf6 Nc3 d5 
e4 c5 Nf3 e6 c4 Nc6 Nc3 Nf6 Be2 d5 
e4 c5 Nf3 e6 c4 Nc6 Nc3 d6 d4 cxd4 
e4 c5 Nf3 e6 c4 Nc6 Nc3 e5 a3 d6 
e4 c5 Nf3 e6 c4 Nc6 d4 cxd4 Nxd4 Nf6 
e4 c5 Nf3 e6 d3 Nc6 g3 g6 Bg2 Bg7 
e4 c5 Nf3 e6 d3 Nc6 g3 g6 Bg5 f6 
e4 c5 Nf3 e6 d3 b5 g3 Bb7 Bg2 d6 
e4 c5 Nf3 e6 d3 b6 g3 Bb7 Bg2 d6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be2 a6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be3 Nf6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 d6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Bd3 Nc6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Bb4 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 d6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Qf3 Nc6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Qb6 Nb3 Qc7 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 Qb6 Nc3 Bc5 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 Bc5 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 Nf6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 Qb6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 Qc7 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 g6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Be2 Nf6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Be2 b5 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Qc7 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 b5 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 d6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 c4 Nc6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 c4 Nf6 
e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 c4 Qc7 
e4 c5 Nf3 g6 c3 Bg7 d4 cxd4 cxd4 d5 
e4 c5 Nf3 g6 d4 Bg7 Nc3 cxd4 Nxd4 Nc6 
e4 c5 Nf3 g6 d4 Bg7 d5 Nf6 e5 Ng4 
e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 c4 Nc6 
e4 c5 b3 g6 Bb2 Nf6 Nc3 Bg7 e5 Nh5 
e4 c5 b4 cxb4 a3 e6 axb4 Bxb4 c3 Be7 
e4 c5 b4 cxb4 d4 Nf6 Bd3 d6 f4 e5 
e4 c5 b4 cxb4 d4 d5 e5 Nc6 Be3 g6 
e4 c5 b4 cxb4 d4 d5 e5 Nc6 a3 Qb6 
e4 c5 b4 cxb4 d4 d5 exd5 Qxd5 c4 Qd8 
e4 c5 b4 e6 bxc5 Bxc5 d4 Bb4+ c3 Be7 
e4 c5 b4 e6 bxc5 Bxc5 d4 Be7 Bb2 Nf6 
e4 c5 c3 Nc6 d4 d6 Nf3 e6 Bb5 Bd7 
e4 c5 c3 Nf6 e5 Nd5 Nf3 Nc6 Bc4 Nb6 
e4 c5 c3 Nf6 e5 Nd5 Nf3 d6 Bc4 dxe5 
e4 c5 c3 Nf6 e5 Nd5 d4 cxd4 Nf3 d6 
e4 c5 c3 Nf6 e5 Nd5 d4 e6 Nf3 cxd4 
e4 c5 c3 d5 exd5 Qxd5 d4 Nc6 Nf3 Bg4 
e4 c5 c3 d5 exd5 Qxd5 d4 Nf6 Nf3 Bg4 
e4 c5 c3 d6 d4 Nf6 dxc5 Nc6 f3 d5 
e4 c5 c4 Nc6 d3 Nf6 f4 e5 Nc3 g6 
e4 c5 c4 Nc6 d3 d6 f4 g6 Nf3 Bg4 
e4 c5 c4 Nc6 f4 d6 d3 g6 Be2 Bg7 
e4 c5 c4 e5 f4 exf4 Nf3 Nc6 d4 cxd4 
e4 c5 d3 Nc6 g3 g6 Bg2 Bg7 f4 d6 
e4 c5 d4 cxd4 Nf3 Nc6 Nxd4 d6 Be2 Nf6 
e4 c5 d4 cxd4 Nf3 Nc6 Nxd4 e6 Be2 Nf6 
e4 c5 d4 cxd4 Nf3 Nc6 Nxd4 e6 Nc3 a6 
e4 c5 g3 d5 exd5 Qxd5 Nf3 Bg4 Bg2 Nc6 
e4 c5 g3 g6 Bg2 Bg7 Ne2 Nc6 c3 Nf6 
e4 c5 g3 g6 Bg2 Bg7 Ne2 Nc6 c3 e6 
e4 c6 Nc3 d5 Nf3 Bg4 h3 Bxf3 Qxf3 e6 
e4 c6 Nc3 d5 Nf3 dxe4 Nxe4 Bf5 Ng3 Bg6 
e4 c6 Nc3 d5 Nf3 dxe4 Nxe4 Nf6 Ng3 Nbd7 
e4 c6 Nc3 d5 Nf3 dxe4 Nxe4 Nf6 Ng3 c5 
e4 c6 Nc3 d5 d4 dxe4 Nxe4 Bf5 Ng3 Bg6 
e4 c6 Nc3 d5 d4 dxe4 Nxe4 Nd7 Bc4 Ngf6 
e4 c6 Nf3 d5 Nc3 Bg4 h3 Bxf3 Qxf3 Nf6 
e4 c6 Nf3 d5 Nc3 Bg4 h3 Bxf3 Qxf3 e6 
e4 c6 c4 d5 cxd5 cxd5 exd5 Nf6 Qa4+ Bd7 
e4 c6 c4 d5 exd5 Nf6 Nc3 cxd5 cxd5 Nxd5 
e4 c6 c4 d5 exd5 cxd5 cxd5 Nf6 Nc3 Nxd5 
e4 c6 c4 d5 exd5 cxd5 d4 Nc6 Nf3 e6 
e4 c6 c4 d5 exd5 cxd5 d4 Nf6 Nc3 Nc6 
e4 c6 c4 d5 exd5 cxd5 d4 Nf6 Nc3 e6 
e4 c6 c4 e5 Nf3 Qa5 Be2 Nf6 Nc3 Bb4 
e4 c6 c4 e5 Nf3 d6 d4 Bg4 Be2 Nd7 
e4 c6 d3 e5 Nf3 Nf6 Be2 d6 O-O Nbd7 
e4 c6 d4 Nf6 Bd3 d6 Nf3 e5 Nc3 Qc7 
e4 c6 d4 Nf6 Nc3 d6 Nf3 Bg4 Bc4 Nbd7 
e4 c6 d4 b6 c4 Bb7 Nc3 e6 d5 exd5 
e4 c6 d4 d5 Nc3 Nf6 e5 Nfd7 e6 fxe6 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Bd3 Bg6 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Bd3 e6 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Bc4 Ngf6 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Bc4 e6 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Nf3 Ngf6 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Ng5 Ndf6 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Ng5 Ngf6 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Bd3 Qxd4 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Ng3 e5 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Ng3 e6 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Ng3 h5 
e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Nxf6+ exf6 
e4 c6 d4 d5 Nd2 dxe4 Nxe4 Bf5 Nc5 Qb6 
e4 c6 d4 d5 Nd2 dxe4 Nxe4 Bf5 Ng3 Bg6 
e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Bc4 Ngf6 
e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Ne2 Ndf6 
e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Nf3 Ngf6 
e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Ng5 Ngf6 
e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nd7 Ng5 e6 
e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ gxf6 
e4 c6 d4 d5 e5 Bf5 Bd3 Bxd3 Qxd3 e6 
e4 c6 d4 d5 e5 Bf5 Be3 Qb6 Qc1 Nh6 
e4 c6 d4 d5 e5 Bf5 Be3 Qb6 Qc1 e6 
e4 c6 d4 d5 e5 Bf5 Be3 e6 Nd2 Nd7 
e4 c6 d4 d5 e5 Bf5 Nc3 Qb6 h4 h5 
e4 c6 d4 d5 e5 Bf5 Nc3 a6 Nce2 e6 
e4 c6 d4 d5 e5 Bf5 Nc3 a6 h4 h5 
e4 c6 d4 d5 e5 Bf5 Nc3 e6 g4 Bg6 
e4 c6 d4 d5 e5 Bf5 Nc3 h5 Be2 e6 
e4 c6 d4 d5 e5 Bf5 Nd2 e6 Nb3 Nd7 
e4 c6 d4 d5 e5 Bf5 Nd2 h6 Nb3 e6 
e4 c6 d4 d5 e5 Bf5 Nf3 e6 Be2 Nd7 
e4 c6 d4 d5 e5 Bf5 Nf3 e6 Be2 Ne7 
e4 c6 d4 d5 e5 Bf5 Nf3 e6 Be2 c5 
e4 c6 d4 d5 e5 Bf5 Nf3 e6 a3 h6 
